target,name,base,value,delta,lo,hi,rounds,confidence,significant
v3,parameter,2.4630000000000003e-07,2.931e-07,20.638859760520887,13.30949543106874,39.260312944523456,10,0.9785,True
v3,wildcard,2.721e-07,3.4339999999999996e-07,31.762054656542958,18.203883495145632,50.155210643015536,10,0.9785,True
v3,query_lookup,2.7185000000000004e-07,3.4339999999999996e-07,27.082475225934633,25.611510791366896,40.76380240763804,10,0.9785,True
v3,header_lookup,2.705e-07,3.5915e-07,40.09092338631728,28.58664772727273,43.304970891177774,10,0.9785,True
v3,locals,2.4095e-07,3.4755e-07,45.49620942899999,34.72915866308106,58.8150979455327,10,0.9785,True
v3,query_bind,1.3685e-06,8.507000000000001e-07,-39.403851812767,-40.47651463580667,-37.55702722590139,10,0.9785,True
v3,middleware_chain,2.272e-07,2.824e-07,24.129245577618995,22.25421637186342,37.392550143266455,10,0.9785,True
v3,cors_simple,4.2075e-07,6.0345e-07,43.62920707474598,36.10924557868815,50.267770204479056,10,0.9785,True
v3,cors_preflight,9.621500000000002e-07,1.034e-06,7.56655751609796,4.645450662110218,9.944410129709702,10,0.9785,True
v3,recover_no_panic,2.325e-07,2.7810000000000004e-07,26.908472440075613,19.556714471968718,38.29787234042552,10,0.9785,True
v3,not_found_default,6.345e-07,3.5945e-07,-43.53716747076428,-45.24901185770751,-39.94837534163377,10,0.9785,True
v3,not_found_custom,4.6664999999999996e-07,2.7075e-07,-40.21744445077009,-44.4490731097688,-34.141225821486834,10,0.9785,True
v3,json_response,6.457e-07,6.979000000000001e-07,8.719595498891408,2.4049301067187834,12.672176308539939,10,0.9785,True
v3,json_bind,8.095499999999999e-07,9.0825e-07,14.132927091650927,10.266486552867505,15.502183406113556,10,0.9785,True
v3,json_response_1024,1.195e-06,1.2395e-06,2.548235673887156,0.5823627287853572,9.652836579170199,10,0.9785,True
v3,json_bind_1024,1.669e-06,1.8505e-06,8.410896086387698,4.570054119061928,19.86634264884568,10,0.9785,True
v3,json_response_16384,8.1425e-06,8.1235e-06,-0.8136597479761032,-3.811685983988533,3.0448127685696713,10,0.9785,False
v3,json_bind_16384,1.23345e-05,1.27505e-05,1.5836536155659608,-2.6980482204362777,18.008507956514897,10,0.9785,False
v3,static_routes_100,5.2955e-07,6.013499999999999e-07,10.051188252220333,4.974601506393417,20.415086809020156,10,0.9785,True
v3,static_routes_1000,3.3715e-06,3.4655e-06,2.281208926258249,-0.6029285099052539,10.134701731879403,10,0.9785,False
main,fasthttp_floor,9.016499999999999e-08,1.0825e-07,20.734839374335955,14.712944771883851,30.30941554840856,10,0.9785,True
main,static,2.0794999999999998e-07,2.6620000000000004e-07,24.13378611553778,17.951002227171497,41.86046511627906,10,0.9785,True
main,parameter,2.4630000000000003e-07,2.9925e-07,23.00831171729003,12.396382818387352,39.99085923217549,10,0.9785,True
main,wildcard,2.721e-07,3.5104999999999996e-07,28.924156364851306,17.47572815533982,39.97781065088759,10,0.9785,True
main,query_lookup,2.7185000000000004e-07,3.362e-07,27.88951093506684,18.95870736086176,33.052547131969504,10,0.9785,True
main,header_lookup,2.705e-07,3.5695e-07,31.811006218155,20.669291338582685,55.37933990570081,10,0.9785,True
main,locals,2.4095e-07,3.4135e-07,45.19668914061437,32.00153668843642,55.37505972288579,10,0.9785,True
main,query_bind,1.3685e-06,8.105e-07,-41.38850983243505,-43.521772345301756,-40.230215827338135,10,0.9785,True
main,middleware_chain,2.272e-07,2.835e-07,20.61968720152816,15.096668037844507,46.43035446829755,10,0.9785,True
main,cors_simple,4.2075e-07,5.609e-07,31.741568237041683,24.881463084217657,40.55321143928738,10,0.9785,True
main,cors_preflight,9.621500000000002e-07,1.054e-06,11.041059435571743,6.545529630394387,17.36437419906023,10,0.9785,True
main,recover_no_panic,2.325e-07,2.7719999999999997e-07,19.861959747612048,15.595942519019435,34.90611458834858,10,0.9785,True
main,not_found_default,6.345e-07,3.5370000000000005e-07,-44.273152094538126,-56.4061753939201,-41.85361061077452,10,0.9785,True
main,not_found_custom,4.6664999999999996e-07,2.647e-07,-43.88367146559119,-50.04780114722753,-39.070725566491184,10,0.9785,True
main,json_response,6.457e-07,7.034000000000001e-07,9.67154312347156,3.8273976651396424,13.823243768209803,10,0.9785,True
main,json_bind,8.095499999999999e-07,9.214000000000001e-07,14.481103080699897,10.067928190198927,19.192669638434868,10,0.9785,True
main,json_response_1024,1.195e-06,1.2415e-06,3.6569700217152334,0.9128630705394158,6.923076923076921,10,0.9785,True
main,json_bind_1024,1.669e-06,1.864e-06,6.52914143001555,5.808656036446469,22.323049001814876,10,0.9785,True
main,json_response_16384,8.1425e-06,8.179e-06,0.4535043054401111,-1.3465101914762245,2.6412776412776395,10,0.9785,False
main,json_bind_16384,1.23345e-05,1.2791e-05,2.2243847398295546,-1.1803549319026052,15.750021056177888,10,0.9785,False
main,static_routes_100,5.2955e-07,2.9165e-07,-47.69177434172405,-49.95539696699376,-40.22346368715084,10,0.9785,True
main,static_routes_1000,3.3715e-06,5.05e-07,-85.32529865172857,-85.7340485601355,-84.56474930790526,10,0.9785,True
